strain	Sample_ID	Sample_Source	Data_Source	date	Location	Region	Serotype	Sero_Geno	Lineage
AF022440.1	ThNH-p16/93	Mangada_1998	NCBI	1993-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
AF022441.1	ThNH-p36/93	Mangada_1998	NCBI	1993-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
AF100459.1	K0008	Leitmeyer_1999	NCBI	1994-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_B
AF100460.1	K0010	Leitmeyer_1999	NCBI	1994-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
AF100461.1	C0371	Leitmeyer_1999	NCBI	1995-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
AF100462.1	C0390	Leitmeyer_1999	NCBI	1995-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
AF100463.1	C0166	Leitmeyer_1999	NCBI	1996-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_B
AF100464.1	C0167	Leitmeyer_1999	NCBI	1996-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_B
AF169678.1	ThNH29/93	Pandey_2000	NCBI	1993-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
AF169679.1	ThNH36/93	Pandey_2000	NCBI	1993-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
AF169680.1	ThNH45/93	Pandey_2000	NCBI	1993-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
AF169681.1	ThNH55/93	Pandey_2000	NCBI	1993-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
AF169682.1	ThNH54/93	Pandey_2000	NCBI	1993-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
AF169683.1	ThNH62/93	Pandey_2000	NCBI	1993-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
AF169684.1	ThNH63/93	Pandey_2000	NCBI	1993-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
AF169685.1	ThNH69/93	Pandey_2000	NCBI	1993-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
AF169686.1	ThNH73/93	Pandey_2000	NCBI	1993-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
AF169687.1	ThNH76/93	Pandey_2000	NCBI	1993-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
AF169688.1	ThNH81/93	Pandey_2000	NCBI	1993-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
AJ487271.1	Bangkok_1974	Juarez Perez_2004	NCBI	1974-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
DQ181797.1	ThD2_0078_01	Zhang_2006	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
DQ181798.1	ThD2_0055_99	Zhang_2006	NCBI	1999-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_D
DQ181799.1	ThD2_0017_98	Zhang_2006	NCBI	1998-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_C
DQ181800.1	ThD2_0263_95	Zhang_2006	NCBI	1995-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_B
DQ181801.1	ThD2_0284_90	Zhang_2006	NCBI	1990-XX-XX	Thailand	Southeast-Asia	2	2_III_related	2III_A
DQ181802.1	ThD2_0026_88	Zhang_2006	NCBI	1988-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
DQ181803.1	ThD2_0433_85	Zhang_2006	NCBI	1985-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
DQ181804.1	ThD2_0498_84	Zhang_2006	NCBI	1984-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
DQ181805.1	ThD2_0168_79	Zhang_2006	NCBI	1979-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
DQ181806.1	ThD2_0038_74	Zhang_2006	NCBI	1974-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
EU687246.1	DENV-2/TH/BID-V1498/1994	Henn_2008	NCBI	1994-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
EU726767.1	DENV-2/TH/BID-V1458/1994	Henn_2008	NCBI	1994-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
FJ639828.1	DENV-2/TH/BID-V2153/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_E
FJ639829.1	DENV-2/TH/BID-V2154/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_E
FJ639830.1	DENV-2/TH/BID-V2155/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_E
FJ639831.1	DENV-2/TH/BID-V2156/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_D
FJ639832.1	DENV-2/TH/BID-V2157/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ687434.1	DENV-2/TH/BID-V2278/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_E
FJ687435.1	DENV-2/TH/BID-V2279/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_E
FJ687436.1	DENV-2/TH/BID-V2280/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_E
FJ687437.1	DENV-2/TH/BID-V2281/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ687438.1	DENV-2/TH/BID-V2282/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ687439.1	DENV-2/TH/BID-V2283/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ687440.1	DENV-2/TH/BID-V2284/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ687441.1	DENV-2/TH/BID-V2286/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ687442.1	DENV-2/TH/BID-V2287/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ687443.1	DENV-2/TH/BID-V2288/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ687444.1	DENV-2/TH/BID-V2289/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_E
FJ687445.1	DENV-2/TH/BID-V2290/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_E
FJ687446.1	DENV-2/TH/BID-V2292/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_E
FJ687447.1	DENV-2/TH/BID-V2293/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ744710.1	DENV-2/TH/BID-V2294/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ744711.1	DENV-2/TH/BID-V2295/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ744712.1	DENV-2/TH/BID-V2296/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ744713.1	DENV-2/TH/BID-V2298/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ744714.1	DENV-2/TH/BID-V2300/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ744715.1	DENV-2/TH/BID-V2301/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ744716.1	DENV-2/TH/BID-V2302/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ744717.1	DENV-2/TH/BID-V2303/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ744718.1	DENV-2/TH/BID-V2304/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ744719.1	DENV-2/TH/BID-V2305/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_E
FJ744720.1	DENV-2/TH/BID-V2306/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_E
FJ744721.1	DENV-2/TH/BID-V2307/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_E
FJ744722.1	DENV-2/TH/BID-V2308/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_E
FJ744723.1	DENV-2/TH/BID-V2309/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_E
FJ744724.1	DENV-2/TH/BID-V2310/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ744725.1	DENV-2/TH/BID-V2311/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ810409.1	DENV-2/TH/BID-V2285/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ810410.1	DENV-2/TH/BID-V2291/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_E
FJ810411.1	DENV-2/TH/BID-V2297/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ810412.1	DENV-2/TH/BID-V2299/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ898452.1	DENV-2/TH/BID-V2957/2003	Henn_2009	NCBI	2003-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ906957.1	DENV-2/TH/BID-V2616/1996	Henn_2009	NCBI	1996-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ906958.1	DENV-2/TH/BID-V2617/1996	Henn_2009	NCBI	1996-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_B
GQ868542.1	DENV-2/TH/BID-V3498/1994	Henn_2009	NCBI	1994-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
GQ868543.1	DENV-2/TH/BID-V3501/1995	Henn_2009	NCBI	1995-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
GQ868544.1	DENV-2/TH/BID-V3499/1996	Henn_2009	NCBI	1996-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_B
GQ868545.1	DENV-2/TH/BID-V3500/1996	Henn_2009	NCBI	1996-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_D
GQ868591.1	DENV-2/TH/BID-V3357/1964	Henn_2009	NCBI	1964-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
GU131886.1	DENV-2/TH/BID-V4325/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
GU289914.1	S16803	Kelly_2009	NCBI	1974-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
KU509272.1	DENV2-1365	Shihada_2017	NCBI	2009-XX-XX	Thailand	Southeast-Asia	2	2_II	2II_E.1
KU509273.1	DENV2-3229	Shihada_2017	NCBI	2011-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586547.1	Ser2_Thailand_nonBKK_Seq1	Salje_2017	NCBI	2003-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586548.1	Ser2_Thailand_nonBKK_Seq2	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586549.1	Ser2_Thailand_nonBKK_Seq3	Salje_2017	NCBI	2003-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586550.1	Ser2_Thailand_Bangkok_Seq1	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586551.1	Ser2_Thailand_Bangkok_Seq2	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586552.1	Ser2_Thailand_Bangkok_Seq3	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586553.1	Ser2_Thailand_nonBKK_Seq4	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586554.1	Ser2_Thailand_nonBKK_Seq5	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586555.1	Ser2_Thailand_nonBKK_Seq6	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586556.1	Ser2_Thailand_Bangkok_Seq4	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586557.1	Ser2_Thailand_nonBKK_Seq7	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586558.1	Ser2_Thailand_nonBKK_Seq8	Salje_2017	NCBI	2007-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586559.1	Ser2_Thailand_nonBKK_Seq9	Salje_2017	NCBI	2009-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586560.1	Ser2_Thailand_Bangkok_Seq5	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586561.1	Ser2_Thailand_Bangkok_Seq6	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586562.1	Ser2_Thailand_nonBKK_Seq10	Salje_2017	NCBI	2003-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586563.1	Ser2_Thailand_Bangkok_Seq7	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586564.1	Ser2_Thailand_Bangkok_Seq8	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586565.1	Ser2_Thailand_Bangkok_Seq9	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586566.1	Ser2_Thailand_nonBKK_Seq11	Salje_2017	NCBI	2005-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586567.1	Ser2_Thailand_Bangkok_Seq10	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586568.1	Ser2_Thailand_nonBKK_Seq12	Salje_2017	NCBI	2009-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586569.1	Ser2_Thailand_nonBKK_Seq13	Salje_2017	NCBI	2008-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586570.1	Ser2_Thailand_nonBKK_Seq14	Salje_2017	NCBI	2007-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586571.1	Ser2_Thailand_Bangkok_Seq11	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586572.1	Ser2_Thailand_Bangkok_Seq12	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586573.1	Ser2_Thailand_Bangkok_Seq13	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586574.1	Ser2_Thailand_Bangkok_Seq14	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586575.1	Ser2_Thailand_Bangkok_Seq15	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586576.1	Ser2_Thailand_Bangkok_Seq16	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586577.1	Ser2_Thailand_Bangkok_Seq17	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586578.1	Ser2_Thailand_Bangkok_Seq18	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586579.1	Ser2_Thailand_nonBKK_Seq15	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586580.1	Ser2_Thailand_nonBKK_Seq16	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586581.1	Ser2_Thailand_nonBKK_Seq17	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586582.1	Ser2_Thailand_nonBKK_Seq18	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586583.1	Ser2_Thailand_nonBKK_Seq19	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586584.1	Ser2_Thailand_nonBKK_Seq20	Salje_2017	NCBI	2003-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586585.1	Ser2_Thailand_nonBKK_Seq21	Salje_2017	NCBI	2007-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586586.1	Ser2_Thailand_Bangkok_Seq19	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586587.1	Ser2_Thailand_nonBKK_Seq22	Salje_2017	NCBI	2008-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586588.1	Ser2_Thailand_nonBKK_Seq23	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586589.1	Ser2_Thailand_nonBKK_Seq24	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586590.1	Ser2_Thailand_nonBKK_Seq25	Salje_2017	NCBI	2005-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586591.1	Ser2_Thailand_Bangkok_Seq20	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586592.1	Ser2_Thailand_nonBKK_Seq26	Salje_2017	NCBI	2005-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586593.1	Ser2_Thailand_nonBKK_Seq27	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586594.1	Ser2_Thailand_Bangkok_Seq21	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586595.1	Ser2_Thailand_nonBKK_Seq28	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A.3
KY586596.1	Ser2_Thailand_nonBKK_Seq29	Salje_2017	NCBI	2007-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A.3
KY586597.1	Ser2_Thailand_nonBKK_Seq30	Salje_2017	NCBI	2009-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A.3
KY586598.1	Ser2_Thailand_Bangkok_Seq22	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A.3
KY586599.1	Ser2_Thailand_Bangkok_Seq23	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A.3
KY586600.1	Ser2_Thailand_Bangkok_Seq24	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A.3
KY586601.1	Ser2_Thailand_Bangkok_Seq25	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A.3
KY586602.1	Ser2_Thailand_Bangkok_Seq26	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A.3
KY586603.1	Ser2_Thailand_Bangkok_Seq27	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586604.1	Ser2_Thailand_Bangkok_Seq28	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586605.1	Ser2_Thailand_Bangkok_Seq29	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586606.1	Ser2_Thailand_Bangkok_Seq30	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586607.1	Ser2_Thailand_Bangkok_Seq31	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586608.1	Ser2_Thailand_Bangkok_Seq32	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586609.1	Ser2_Thailand_Bangkok_Seq33	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586610.1	Ser2_Thailand_Bangkok_Seq34	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586611.1	Ser2_Thailand_nonBKK_Seq31	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586612.1	Ser2_Thailand_Bangkok_Seq35	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586613.1	Ser2_Thailand_Bangkok_Seq36	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586614.1	Ser2_Thailand_Bangkok_Seq37	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586615.1	Ser2_Thailand_nonBKK_Seq32	Salje_2017	NCBI	2003-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586616.1	Ser2_Thailand_Bangkok_Seq38	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586617.1	Ser2_Thailand_Bangkok_Seq39	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586618.1	Ser2_Thailand_Bangkok_Seq40	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586619.1	Ser2_Thailand_Bangkok_Seq41	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586620.1	Ser2_Thailand_nonBKK_Seq33	Salje_2017	NCBI	2007-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586621.1	Ser2_Thailand_Bangkok_Seq42	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586622.1	Ser2_Thailand_Bangkok_Seq43	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586623.1	Ser2_Thailand_Bangkok_Seq44	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586624.1	Ser2_Thailand_nonBKK_Seq34	Salje_2017	NCBI	2008-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586625.1	Ser2_Thailand_nonBKK_Seq35	Salje_2017	NCBI	2010-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586626.1	Ser2_Thailand_nonBKK_Seq36	Salje_2017	NCBI	2009-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586627.1	Ser2_Thailand_nonBKK_Seq37	Salje_2017	NCBI	2009-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586628.1	Ser2_Thailand_Bangkok_Seq45	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586629.1	Ser2_Thailand_nonBKK_Seq38	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586630.1	Ser2_Thailand_nonBKK_Seq39	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586631.1	Ser2_Thailand_nonBKK_Seq40	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586632.1	Ser2_Thailand_nonBKK_Seq41	Salje_2017	NCBI	2003-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586633.1	Ser2_Thailand_Bangkok_Seq46	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586634.1	Ser2_Thailand_Bangkok_Seq47	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586635.1	Ser2_Thailand_nonBKK_Seq42	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586636.1	Ser2_Thailand_Bangkok_Seq48	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586637.1	Ser2_Thailand_nonBKK_Seq43	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586638.1	Ser2_Thailand_Bangkok_Seq49	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586639.1	Ser2_Thailand_Bangkok_Seq50	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586640.1	Ser2_Thailand_Bangkok_Seq51	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586641.1	Ser2_Thailand_Bangkok_Seq52	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586642.1	Ser2_Thailand_Bangkok_Seq53	Salje_2017	NCBI	2003-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586643.1	Ser2_Thailand_nonBKK_Seq44	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586644.1	Ser2_Thailand_Bangkok_Seq54	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586645.1	Ser2_Thailand_Bangkok_Seq55	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586646.1	Ser2_Thailand_Bangkok_Seq56	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586647.1	Ser2_Thailand_Bangkok_Seq57	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586648.1	Ser2_Thailand_Bangkok_Seq58	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586649.1	Ser2_Thailand_Bangkok_Seq59	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586650.1	Ser2_Thailand_Bangkok_Seq60	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586651.1	Ser2_Thailand_Bangkok_Seq61	Salje_2017	NCBI	1998-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586652.1	Ser2_Thailand_Bangkok_Seq62	Salje_2017	NCBI	2006-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586653.1	Ser2_Thailand_Bangkok_Seq63	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586654.1	Ser2_Thailand_Bangkok_Seq64	Salje_2017	NCBI	2000-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586655.1	Ser2_Thailand_Bangkok_Seq65	Salje_2017	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586656.1	Ser2_Thailand_Bangkok_Seq66	Salje_2017	NCBI	1998-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
KY586657.1	Ser2_Thailand_Bangkok_Seq67	Salje_2017	NCBI	1998-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
